city,country,continent,latitude,longitude,date,pm25,pm10,no2,o3,so2,aqi
Beijing,CN,Asia,39.9042,116.4074,2024-05-02,9.26,36.4,12.13,17.28,4.85,38.6
Tokyo,JP,Asia,35.6762,139.6503,2024-05-02,20.57,38.36,25.79,38.67,3.11,68.3
Seoul,KR,Asia,37.5665,126.978,2024-05-02,55.64,98.46,42.82,46.69,12.13,150.2
Mumbai,IN,Asia,19.076,72.8777,2024-05-02,104.11,183.67,62.56,50.73,17.82,201.1
Shanghai,CN,Asia,31.2304,121.4737,2024-05-02,135.09,227.63,84.54,57.53,31.02,233.7
Bangkok,TH,Asia,13.7563,100.5018,2024-05-02,13.35,42.52,21.17,37.5,1.67,52.9
Jakarta,ID,Asia,-6.2088,106.8456,2024-05-02,40.42,80.63,34.21,42.13,7.08,112.5
Hong Kong,HK,Asia,22.3193,114.1694,2024-05-02,55.02,95.03,50.01,50.01,12.0,149.0
Singapore,SG,Asia,1.3521,103.8198,2024-05-02,15.56,32.34,26.78,43.07,3.71,57.6
Kolkata,IN,Asia,22.5726,88.3639,2024-05-02,146.8,262.69,75.9,58.54,23.36,246.0
Dubai,AE,Asia,25.2048,55.2708,2024-05-02,38.2,119.8,34.6,57.96,10.64,107.0
Riyadh,SA,Asia,24.7136,46.6753,2024-05-02,89.8,209.69,54.9,69.94,17.96,186.1
Hanoi,VN,Asia,21.0285,105.8542,2024-05-02,64.43,109.14,39.71,44.83,13.89,159.5
Lahore,PK,Asia,31.5204,74.3587,2024-05-02,96.64,174.95,38.32,32.99,13.33,193.3
London,GB,Europe,51.5074,-0.1278,2024-05-02,38.55,64.82,43.27,49.96,8.31,107.9
Paris,FR,Europe,48.8566,2.3522,2024-05-02,6.97,18.45,25.48,38.09,1.39,29.0
Berlin,DE,Europe,52.52,13.405,2024-05-02,19.55,37.33,28.78,40.47,3.31,66.2
Madrid,ES,Europe,40.4168,-3.7038,2024-05-02,27.64,50.46,35.82,53.09,4.73,83.5
Rome,IT,Europe,41.9028,12.4964,2024-05-02,39.1,67.65,42.55,53.93,7.62,109.2
Moscow,RU,Europe,55.7558,37.6173,2024-05-02,46.1,84.66,43.55,45.33,9.22,126.8
Amsterdam,NL,Europe,52.3676,4.9041,2024-05-02,14.45,29.18,28.73,42.24,2.49,55.2
Warsaw,PL,Europe,52.2297,21.0122,2024-05-02,5.0,16.42,20.14,35.68,1.0,20.9
New York,US,North America,40.7128,-74.006,2024-05-02,37.27,63.91,34.64,50.78,7.85,104.7
Los Angeles,US,North America,34.0522,-118.2437,2024-05-02,31.98,60.46,30.49,64.09,4.4,92.7
Mexico City,MX,North America,19.4326,-99.1332,2024-05-02,60.07,107.6,44.53,56.52,15.01,154.9
Chicago,US,North America,41.8781,-87.6298,2024-05-02,17.06,35.59,25.53,46.12,4.41,60.8
Toronto,CA,North America,43.6532,-79.3832,2024-05-02,7.15,18.73,21.58,42.15,1.43,29.8
São Paulo,BR,South America,-23.5505,-46.6333,2024-05-02,6.3,21.94,18.65,33.39,1.0,26.3
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2024-05-02,15.56,35.84,24.28,44.17,2.11,57.6
Buenos Aires,AR,South America,-34.6037,-58.3816,2024-05-02,44.09,79.13,39.04,49.83,8.22,121.7
Fortaleza,BR,South America,-3.7172,-38.5433,2024-05-02,44.17,76.25,38.08,59.85,8.23,121.9
Santiago,CL,South America,-33.4489,-70.6693,2024-05-02,5.0,10.0,26.54,30.92,1.0,20.9
Bogotá,CO,South America,4.711,-74.0721,2024-05-02,18.88,40.32,30.44,37.06,4.38,64.7
Cairo,EG,Africa,30.0444,31.2357,2024-05-02,81.42,159.62,38.21,45.92,15.28,177.3
Lagos,NG,Africa,6.5244,3.3792,2024-05-02,29.04,66.05,22.02,37.21,2.81,86.5
Johannesburg,ZA,Africa,-26.2041,28.0473,2024-05-02,23.03,54.54,30.51,41.91,10.61,73.6
Nairobi,KE,Africa,-1.2921,36.8219,2024-05-02,50.17,87.75,40.58,47.55,11.03,136.9
Sydney,AU,Oceania,-33.8688,151.2093,2024-05-02,7.07,18.11,21.04,47.62,1.41,29.5
Melbourne,AU,Oceania,-37.8136,144.9631,2024-05-02,5.0,13.95,16.32,42.79,1.0,20.9
Delhi,IN,Asia,28.7041,77.1025,2024-05-03,67.04,135.56,33.52,32.11,6.41,162.2
Beijing,CN,Asia,39.9042,116.4074,2024-05-03,68.17,124.76,41.59,34.95,16.63,163.4
Tokyo,JP,Asia,35.6762,139.6503,2024-05-03,34.5,59.25,32.75,42.85,5.9,98.2
Seoul,KR,Asia,37.5665,126.978,2024-05-03,35.65,68.47,32.82,40.69,8.13,100.6
Mumbai,IN,Asia,19.076,72.8777,2024-05-03,54.67,109.5,37.83,35.9,7.93,148.2
Shanghai,CN,Asia,31.2304,121.4737,2024-05-03,59.38,114.08,46.69,34.82,15.88,154.2
Bangkok,TH,Asia,13.7563,100.5018,2024-05-03,48.33,95.0,38.67,48.0,8.67,132.3
Jakarta,ID,Asia,-6.2088,106.8456,2024-05-03,95.07,162.61,61.54,58.52,18.01,191.7
Hong Kong,HK,Asia,22.3193,114.1694,2024-05-03,47.64,83.96,46.32,47.79,10.53,130.6
Singapore,SG,Asia,1.3521,103.8198,2024-05-03,19.15,37.72,28.57,44.14,4.43,65.3
Kolkata,IN,Asia,22.5726,88.3639,2024-05-03,146.1,261.65,75.55,58.33,23.22,245.2
Dubai,AE,Asia,25.2048,55.2708,2024-05-03,45.97,131.45,38.48,60.29,12.19,126.4
Riyadh,SA,Asia,24.7136,46.6753,2024-05-03,56.0,159.0,38.0,59.8,11.2,150.6
Hanoi,VN,Asia,21.0285,105.8542,2024-05-03,103.8,168.2,59.4,56.64,21.76,200.8
Lahore,PK,Asia,31.5204,74.3587,2024-05-03,101.1,181.65,40.55,34.33,14.22,198.0
London,GB,Europe,51.5074,-0.1278,2024-05-03,12.38,25.57,30.19,42.11,3.08,50.8
Paris,FR,Europe,48.8566,2.3522,2024-05-03,15.26,30.9,29.63,40.58,3.05,57.0
Berlin,DE,Europe,52.52,13.405,2024-05-03,20.16,38.23,29.08,40.65,3.43,67.5
Madrid,ES,Europe,40.4168,-3.7038,2024-05-03,27.25,49.87,35.62,52.97,4.65,82.6
Rome,IT,Europe,41.9028,12.4964,2024-05-03,9.85,23.78,27.93,45.16,1.77,41.1
Moscow,RU,Europe,55.7558,37.6173,2024-05-03,45.95,84.42,43.47,45.28,9.19,126.4
Amsterdam,NL,Europe,52.3676,4.9041,2024-05-03,23.94,43.41,33.47,45.08,4.39,75.6
Warsaw,PL,Europe,52.2297,21.0122,2024-05-03,61.08,104.63,49.54,53.33,12.22,156.0
New York,US,North America,40.7128,-74.006,2024-05-03,51.11,84.66,41.55,54.93,10.62,139.3
Los Angeles,US,North America,34.0522,-118.2437,2024-05-03,18.65,40.48,23.83,60.1,1.73,64.2
Mexico City,MX,North America,19.4326,-99.1332,2024-05-03,49.09,91.14,39.05,53.23,12.82,134.2
Chicago,US,North America,41.8781,-87.6298,2024-05-03,17.88,36.82,25.94,46.36,4.58,62.6
Toronto,CA,North America,43.6532,-79.3832,2024-05-03,23.1,42.64,29.55,46.93,4.62,73.7
São Paulo,BR,South America,-23.5505,-46.6333,2024-05-03,42.0,75.5,36.5,44.1,7.4,116.5
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2024-05-03,16.82,37.73,24.91,44.55,2.36,60.3
Buenos Aires,AR,South America,-34.6037,-58.3816,2024-05-03,11.59,30.39,22.8,40.08,1.72,48.3
Fortaleza,BR,South America,-3.7172,-38.5433,2024-05-03,44.88,77.32,38.44,60.06,8.38,123.7
Santiago,CL,South America,-33.4489,-70.6693,2024-05-03,12.49,36.73,37.24,37.35,2.9,51.0
Bogotá,CO,South America,4.711,-74.0721,2024-05-03,25.82,50.72,33.91,39.14,5.76,79.6
Cairo,EG,Africa,30.0444,31.2357,2024-05-03,134.3,238.94,64.65,61.79,25.86,232.8
Lagos,NG,Africa,6.5244,3.3792,2024-05-03,91.33,159.5,53.17,55.9,15.27,187.7
Johannesburg,ZA,Africa,-26.2041,28.0473,2024-05-03,31.87,67.81,34.94,44.56,12.37,92.5
Nairobi,KE,Africa,-1.2921,36.8219,2024-05-03,16.98,37.97,23.99,37.59,4.4,60.7
Sydney,AU,Oceania,-33.8688,151.2093,2024-05-03,9.97,22.45,22.48,48.49,1.99,41.6
Melbourne,AU,Oceania,-37.8136,144.9631,2024-05-03,6.43,16.64,17.21,43.33,1.0,26.8
Delhi,IN,Asia,28.7041,77.1025,2024-05-04,116.05,209.08,58.03,46.82,16.21,213.7
Beijing,CN,Asia,39.9042,116.4074,2024-05-04,82.61,146.42,48.81,39.28,19.52,178.6
Tokyo,JP,Asia,35.6762,139.6503,2024-05-04,24.51,44.27,27.76,39.85,3.9,76.8
Seoul,KR,Asia,37.5665,126.978,2024-05-04,61.46,107.19,45.73,48.44,13.29,156.4
Mumbai,IN,Asia,19.076,72.8777,2024-05-04,50.37,103.05,35.68,34.61,7.07,137.4
Shanghai,CN,Asia,31.2304,121.4737,2024-05-04,59.56,114.34,46.78,34.87,15.91,154.4
Bangkok,TH,Asia,13.7563,100.5018,2024-05-04,59.58,111.87,44.29,51.37,10.92,154.4
Jakarta,ID,Asia,-6.2088,106.8456,2024-05-04,39.63,79.44,33.81,41.89,6.93,110.6
Hong Kong,HK,Asia,22.3193,114.1694,2024-05-04,56.0,96.51,50.5,50.3,12.2,150.6
Singapore,SG,Asia,1.3521,103.8198,2024-05-04,45.98,77.97,41.99,52.19,9.8,126.5
Kolkata,IN,Asia,22.5726,88.3639,2024-05-04,98.97,190.95,51.98,44.19,13.79,195.7
Dubai,AE,Asia,25.2048,55.2708,2024-05-04,5.0,33.55,5.85,40.71,1.0,20.9
Riyadh,SA,Asia,24.7136,46.6753,2024-05-04,15.49,98.24,17.75,47.65,3.1,57.5
Hanoi,VN,Asia,21.0285,105.8542,2024-05-04,42.18,75.77,28.59,38.15,9.44,116.9
Lahore,PK,Asia,31.5204,74.3587,2024-05-04,158.69,268.04,69.35,51.61,25.74,208.7
London,GB,Europe,51.5074,-0.1278,2024-05-04,24.51,43.76,36.25,45.75,5.5,76.8
Paris,FR,Europe,48.8566,2.3522,2024-05-04,25.27,45.9,34.63,43.58,5.05,78.4
Berlin,DE,Europe,52.52,13.405,2024-05-04,14.29,29.43,26.14,38.89,2.26,54.9
Madrid,ES,Europe,40.4168,-3.7038,2024-05-04,16.03,33.04,30.01,49.61,2.41,58.6
Rome,IT,Europe,41.9028,12.4964,2024-05-04,22.54,42.81,34.27,48.96,4.31,72.6
Moscow,RU,Europe,55.7558,37.6173,2024-05-04,34.78,67.68,37.89,41.94,6.96,98.8
Amsterdam,NL,Europe,52.3676,4.9041,2024-05-04,22.7,41.54,32.85,44.71,4.14,72.9
Warsaw,PL,Europe,52.2297,21.0122,2024-05-04,20.69,44.04,29.35,41.21,4.14,68.6
New York,US,North America,40.7128,-74.006,2024-05-04,23.78,43.67,27.89,46.73,5.16,75.2
Los Angeles,US,North America,34.0522,-118.2437,2024-05-04,51.24,89.36,40.12,69.87,8.25,139.6
Mexico City,MX,North America,19.4326,-99.1332,2024-05-04,28.09,59.63,28.54,46.93,8.62,84.4
Chicago,US,North America,41.8781,-87.6298,2024-05-04,35.49,63.23,34.74,51.65,8.1,100.2
Toronto,CA,North America,43.6532,-79.3832,2024-05-04,14.49,29.73,25.24,44.35,2.9,55.3
São Paulo,BR,South America,-23.5505,-46.6333,2024-05-04,43.3,77.45,37.15,44.49,7.66,119.8
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2024-05-04,49.74,87.11,41.37,54.42,8.95,135.8
Buenos Aires,AR,South America,-34.6037,-58.3816,2024-05-04,52.82,92.22,43.41,52.44,9.96,143.5
Fortaleza,BR,South America,-3.7172,-38.5433,2024-05-04,17.69,36.54,24.85,51.91,2.94,62.2
Santiago,CL,South America,-33.4489,-70.6693,2024-05-04,5.0,24.29,33.1,34.86,1.24,20.9
Bogotá,CO,South America,4.711,-74.0721,2024-05-04,5.0,10.0,17.1,29.06,1.0,20.9
Cairo,EG,Africa,30.0444,31.2357,2024-05-04,97.99,184.48,46.49,50.9,18.6,194.7
Lagos,NG,Africa,6.5244,3.3792,2024-05-04,102.44,176.16,58.72,59.23,17.49,199.4
Johannesburg,ZA,Africa,-26.2041,28.0473,2024-05-04,5.0,10.0,13.66,31.79,3.86,20.9
Nairobi,KE,Africa,-1.2921,36.8219,2024-05-04,54.06,93.58,42.53,48.72,11.81,146.6
Sydney,AU,Oceania,-33.8688,151.2093,2024-05-04,5.0,10.32,18.44,46.06,1.0,20.9
Melbourne,AU,Oceania,-37.8136,144.9631,2024-05-04,16.43,31.65,22.22,46.33,2.89,59.5
Delhi,IN,Asia,28.7041,77.1025,2024-05-05,141.27,246.9,70.63,54.38,21.25,240.2
Beijing,CN,Asia,39.9042,116.4074,2024-05-05,80.75,143.63,47.88,38.73,19.15,176.6
Tokyo,JP,Asia,35.6762,139.6503,2024-05-05,23.17,42.26,27.09,39.45,3.63,73.9
Seoul,KR,Asia,37.5665,126.978,2024-05-05,37.96,71.94,33.98,41.39,8.59,106.4
Mumbai,IN,Asia,19.076,72.8777,2024-05-05,5.0,32.65,12.22,20.53,1.0,20.9
Shanghai,CN,Asia,31.2304,121.4737,2024-05-05,65.9,123.86,49.95,36.77,17.18,161.0
Bangkok,TH,Asia,13.7563,100.5018,2024-05-05,46.19,91.78,37.59,47.36,8.24,127.0
Jakarta,ID,Asia,-6.2088,106.8456,2024-05-05,31.89,67.84,29.95,39.57,5.38,92.6
Hong Kong,HK,Asia,22.3193,114.1694,2024-05-05,22.26,45.89,33.63,40.18,5.45,72.0
Singapore,SG,Asia,1.3521,103.8198,2024-05-05,14.0,30.0,26.0,42.6,3.4,54.3
Kolkata,IN,Asia,22.5726,88.3639,2024-05-05,63.0,137.0,34.0,33.4,6.6,158.0
Dubai,AE,Asia,25.2048,55.2708,2024-05-05,85.21,190.32,58.11,72.06,20.04,181.3
Riyadh,SA,Asia,24.7136,46.6753,2024-05-05,16.27,99.41,18.14,47.88,3.25,59.1
Hanoi,VN,Asia,21.0285,105.8542,2024-05-05,73.65,122.98,44.33,47.6,15.73,169.2
Lahore,PK,Asia,31.5204,74.3587,2024-05-05,147.67,251.51,63.84,48.3,23.53,246.9
London,GB,Europe,51.5074,-0.1278,2024-05-05,34.07,58.11,41.04,48.62,7.41,97.2
Paris,FR,Europe,48.8566,2.3522,2024-05-05,5.0,10.0,20.43,35.06,1.0,20.9
Berlin,DE,Europe,52.52,13.405,2024-05-05,8.72,21.07,23.36,37.21,1.14,36.3
Madrid,ES,Europe,40.4168,-3.7038,2024-05-05,35.68,62.51,39.84,55.5,6.34,100.7
Rome,IT,Europe,41.9028,12.4964,2024-05-05,39.78,68.67,42.89,54.13,7.76,111.0
Moscow,RU,Europe,55.7558,37.6173,2024-05-05,36.11,69.67,38.56,42.33,7.22,101.8
Amsterdam,NL,Europe,52.3676,4.9041,2024-05-05,19.57,36.86,31.29,43.77,3.51,66.2
Warsaw,PL,Europe,52.2297,21.0122,2024-05-05,42.74,77.11,40.37,47.82,8.55,118.3
New York,US,North America,40.7128,-74.006,2024-05-05,38.07,65.1,35.03,51.02,8.01,106.7
Los Angeles,US,North America,34.0522,-118.2437,2024-05-05,36.93,67.9,32.97,65.58,5.39,103.8
Mexico City,MX,North America,19.4326,-99.1332,2024-05-05,46.72,87.59,37.86,52.52,12.34,128.3
Chicago,US,North America,41.8781,-87.6298,2024-05-05,14.23,31.35,24.12,45.27,3.85,54.8
Toronto,CA,North America,43.6532,-79.3832,2024-05-05,39.1,66.65,37.55,51.73,7.82,109.3
São Paulo,BR,South America,-23.5505,-46.6333,2024-05-05,17.34,38.51,24.17,36.7,2.47,61.4
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2024-05-05,30.32,57.99,31.66,48.6,5.06,89.2
Buenos Aires,AR,South America,-34.6037,-58.3816,2024-05-05,41.11,74.66,37.55,48.93,7.62,114.3
Fortaleza,BR,South America,-3.7172,-38.5433,2024-05-05,37.0,65.49,34.5,57.7,6.8,104.0
Santiago,CL,South America,-33.4489,-70.6693,2024-05-05,47.31,88.97,54.66,47.79,9.86,129.8
Bogotá,CO,South America,4.711,-74.0721,2024-05-05,28.24,54.36,35.12,39.87,6.25,84.8
Cairo,EG,Africa,30.0444,31.2357,2024-05-05,85.68,166.02,40.34,47.2,16.14,181.8
Lagos,NG,Africa,6.5244,3.3792,2024-05-05,69.72,127.08,42.36,49.42,10.94,165.0
Johannesburg,ZA,Africa,-26.2041,28.0473,2024-05-05,29.97,64.96,33.99,43.99,11.99,88.5
Nairobi,KE,Africa,-1.2921,36.8219,2024-05-05,41.43,74.64,36.21,44.93,9.29,115.1
Sydney,AU,Oceania,-33.8688,151.2093,2024-05-05,22.27,40.91,28.64,52.18,4.45,72.0
Melbourne,AU,Oceania,-37.8136,144.9631,2024-05-05,30.32,52.48,29.16,50.5,5.66,89.2
Delhi,IN,Asia,28.7041,77.1025,2024-05-06,110.77,201.15,55.38,45.23,15.15,208.1
Beijing,CN,Asia,39.9042,116.4074,2024-05-06,80.47,143.2,47.73,38.64,19.09,176.3
Tokyo,JP,Asia,35.6762,139.6503,2024-05-06,14.88,29.82,22.94,36.96,1.98,56.2
Seoul,KR,Asia,37.5665,126.978,2024-05-06,55.51,98.27,42.76,46.65,12.1,150.1
Mumbai,IN,Asia,19.076,72.8777,2024-05-06,77.75,144.13,49.38,42.83,12.55,173.5
Shanghai,CN,Asia,31.2304,121.4737,2024-05-06,28.05,67.08,31.03,25.42,9.61,84.4
Bangkok,TH,Asia,13.7563,100.5018,2024-05-06,57.13,108.2,43.07,50.64,10.43,151.8
Jakarta,ID,Asia,-6.2088,106.8456,2024-05-06,77.61,136.41,52.8,53.28,14.52,173.3
Hong Kong,HK,Asia,22.3193,114.1694,2024-05-06,42.67,76.5,43.83,46.3,9.53,118.2
Singapore,SG,Asia,1.3521,103.8198,2024-05-06,15.42,32.13,26.71,43.03,3.68,57.3
Kolkata,IN,Asia,22.5726,88.3639,2024-05-06,138.28,249.93,71.64,55.99,21.66,237.0
Dubai,AE,Asia,25.2048,55.2708,2024-05-06,89.08,196.12,60.04,73.22,20.82,185.4
Riyadh,SA,Asia,24.7136,46.6753,2024-05-06,36.97,130.46,28.49,54.09,7.39,103.9
Hanoi,VN,Asia,21.0285,105.8542,2024-05-06,54.4,94.09,34.7,41.82,11.88,147.5
Lahore,PK,Asia,31.5204,74.3587,2024-05-06,125.96,218.94,52.98,41.79,19.19,224.1
London,GB,Europe,51.5074,-0.1278,2024-05-06,34.81,59.22,41.41,48.84,7.56,98.8
Paris,FR,Europe,48.8566,2.3522,2024-05-06,13.38,28.08,28.69,40.02,2.68,53.0
Berlin,DE,Europe,52.52,13.405,2024-05-06,21.35,40.03,29.68,41.01,3.67,70.0
Madrid,ES,Europe,40.4168,-3.7038,2024-05-06,35.61,62.42,39.81,55.48,6.32,100.5
Rome,IT,Europe,41.9028,12.4964,2024-05-06,36.6,63.91,41.3,53.18,7.12,103.0
Moscow,RU,Europe,55.7558,37.6173,2024-05-06,5.0,19.27,21.76,32.25,1.0,20.9
Amsterdam,NL,Europe,52.3676,4.9041,2024-05-06,10.7,23.56,26.85,41.11,1.74,44.6
Warsaw,PL,Europe,52.2297,21.0122,2024-05-06,45.58,81.37,41.79,48.67,9.12,125.5
New York,US,North America,40.7128,-74.006,2024-05-06,10.79,24.18,21.39,42.84,2.56,45.0
Los Angeles,US,North America,34.0522,-118.2437,2024-05-06,18.03,39.54,23.51,59.91,1.61,62.9
Mexico City,MX,North America,19.4326,-99.1332,2024-05-06,48.71,90.57,38.86,53.11,12.74,133.3
Chicago,US,North America,41.8781,-87.6298,2024-05-06,54.28,91.42,44.14,57.28,11.86,147.2
Toronto,CA,North America,43.6532,-79.3832,2024-05-06,5.0,10.0,18.56,40.33,1.0,20.9
São Paulo,BR,South America,-23.5505,-46.6333,2024-05-06,62.25,105.88,46.63,50.18,11.45,157.2
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2024-05-06,54.53,94.3,43.77,55.86,9.91,147.8
Buenos Aires,AR,South America,-34.6037,-58.3816,2024-05-06,36.49,67.73,35.24,47.55,6.7,102.7
Fortaleza,BR,South America,-3.7172,-38.5433,2024-05-06,18.95,38.42,25.47,52.28,3.19,64.9
Santiago,CL,South America,-33.4489,-70.6693,2024-05-06,10.88,34.32,36.44,36.86,2.58,45.4
Bogotá,CO,South America,4.711,-74.0721,2024-05-06,39.82,71.74,40.91,43.35,8.56,111.1
Cairo,EG,Africa,30.0444,31.2357,2024-05-06,54.22,118.82,24.61,37.76,9.84,147.0
Lagos,NG,Africa,6.5244,3.3792,2024-05-06,121.09,204.14,68.05,64.83,21.22,219.0
Johannesburg,ZA,Africa,-26.2041,28.0473,2024-05-06,18.26,47.39,28.13,40.48,9.65,63.4
Nairobi,KE,Africa,-1.2921,36.8219,2024-05-06,27.15,53.22,29.07,40.64,6.43,82.4
Sydney,AU,Oceania,-33.8688,151.2093,2024-05-06,5.0,14.03,19.68,46.81,1.0,20.9
Melbourne,AU,Oceania,-37.8136,144.9631,2024-05-06,17.16,32.74,22.58,46.55,3.03,61.0
Delhi,IN,Asia,28.7041,77.1025,2024-05-07,58.91,123.36,29.45,29.67,4.78,153.7
Beijing,CN,Asia,39.9042,116.4074,2024-05-07,73.31,132.47,44.16,36.49,17.66,168.8
Tokyo,JP,Asia,35.6762,139.6503,2024-05-07,31.91,55.36,31.45,42.07,5.38,92.6
Seoul,KR,Asia,37.5665,126.978,2024-05-07,24.99,52.48,27.49,37.5,6.0,77.8
Mumbai,IN,Asia,19.076,72.8777,2024-05-07,58.65,115.47,39.82,37.09,8.73,153.4
Shanghai,CN,Asia,31.2304,121.4737,2024-05-07,58.19,112.29,46.1,34.46,15.64,152.9
Bangkok,TH,Asia,13.7563,100.5018,2024-05-07,40.18,82.76,34.59,45.55,7.04,111.9
Jakarta,ID,Asia,-6.2088,106.8456,2024-05-07,30.35,65.53,29.18,39.11,5.07,89.3
Hong Kong,HK,Asia,22.3193,114.1694,2024-05-07,47.25,83.38,46.13,47.68,10.45,129.6
Singapore,SG,Asia,1.3521,103.8198,2024-05-07,20.47,39.7,29.23,44.54,4.69,68.1
Kolkata,IN,Asia,22.5726,88.3639,2024-05-07,122.27,225.9,63.63,51.18,18.45,220.2
Dubai,AE,Asia,25.2048,55.2708,2024-05-07,64.82,159.72,47.91,65.94,15.96,159.9
Riyadh,SA,Asia,24.7136,46.6753,2024-05-07,38.46,132.69,29.23,54.54,7.69,107.7
Hanoi,VN,Asia,21.0285,105.8542,2024-05-07,62.9,106.85,38.95,44.37,13.58,157.9
Lahore,PK,Asia,31.5204,74.3587,2024-05-07,9.44,44.16,5.0,10.0,1.0,39.4
London,GB,Europe,51.5074,-0.1278,2024-05-07,13.34,27.01,30.67,42.4,3.27,52.9
Paris,FR,Europe,48.8566,2.3522,2024-05-07,28.67,51.0,36.33,44.6,5.73,85.7
Berlin,DE,Europe,52.52,13.405,2024-05-07,18.09,35.13,28.04,40.03,3.02,63.0
Madrid,ES,Europe,40.4168,-3.7038,2024-05-07,19.85,38.78,31.93,50.76,3.17,66.8
Rome,IT,Europe,41.9028,12.4964,2024-05-07,17.13,34.69,31.56,47.34,3.23,61.0
Moscow,RU,Europe,55.7558,37.6173,2024-05-07,45.44,83.65,43.22,45.13,9.09,125.1
Amsterdam,NL,Europe,52.3676,4.9041,2024-05-07,20.5,38.25,31.75,44.05,3.7,68.2
Warsaw,PL,Europe,52.2297,21.0122,2024-05-07,26.87,53.3,32.43,43.06,5.37,81.8
New York,US,North America,40.7128,-74.006,2024-05-07,29.61,52.41,30.8,48.48,6.32,87.7
Los Angeles,US,North America,34.0522,-118.2437,2024-05-07,47.68,84.03,38.34,68.81,7.54,130.7
Mexico City,MX,North America,19.4326,-99.1332,2024-05-07,18.35,45.03,23.68,44.01,6.67,63.6
Chicago,US,North America,41.8781,-87.6298,2024-05-07,17.86,36.79,25.93,46.36,4.57,62.5
Toronto,CA,North America,43.6532,-79.3832,2024-05-07,5.0,12.52,19.51,40.9,1.0,20.9
São Paulo,BR,South America,-23.5505,-46.6333,2024-05-07,41.93,75.4,36.47,44.08,7.39,116.3
Rio de Janeiro,BR,South America,-22.9068,-43.1729,2024-05-07,24.61,49.41,28.8,46.88,3.92,77.0
Buenos Aires,AR,South America,-34.6037,-58.3816,2024-05-07,13.57,33.36,23.79,40.67,2.11,53.4
Fortaleza,BR,South America,-3.7172,-38.5433,2024-05-07,8.94,23.41,20.47,49.28,1.19,37.3
Santiago,CL,South America,-33.4489,-70.6693,2024-05-07,5.0,15.37,30.12,33.07,1.0,20.9
Bogotá,CO,South America,4.711,-74.0721,2024-05-07,10.41,27.61,26.2,34.52,2.68,43.4
Cairo,EG,Africa,30.0444,31.2357,2024-05-07,119.64,216.97,57.32,57.39,22.93,217.5
Lagos,NG,Africa,6.5244,3.3792,2024-05-07,66.43,122.15,40.72,48.43,10.29,161.6
Johannesburg,ZA,Africa,-26.2041,28.0473,2024-05-07,42.35,83.53,40.18,47.71,14.47,117.4
Nairobi,KE,Africa,-1.2921,36.8219,2024-05-07,21.79,45.18,26.39,39.04,5.36,70.9
Sydney,AU,Oceania,-33.8688,151.2093,2024-05-07,34.63,59.44,34.81,55.89,6.93,98.4
Melbourne,AU,Oceania,-37.8136,144.9631,2024-05-07,5.0,12.9,15.97,42.58,1.0,20.9
Delhi,IN,Asia,28.7041,77.1025,2024-05-08,86.68,165.02,43.34,38.0,10.34,182.8
Beijing,CN,Asia,39.9042,116.4074,2024-05-08,74.18,133.77,44.59,36.75,17.84,169.7
Tokyo,JP,Asia,35.6762,139.6503,2024-05-08,26.1,46.65,28.55,40.33,4.22,80.2
Seoul,KR,Asia,37.5665,126.978,2024-05-08,69.28,118.91,49.64,50.78,14.86,164.6
Mumbai,IN,Asia,19.076,72.8777,2024-05-08,54.56,109.34,37.78,35.87,7.91,147.9
Shanghai,CN,Asia,31.2304,121.4737,2024-05-08,129.47,219.21,81.74,55.84,29.89,227.8
Bangkok,TH,Asia,13.7563,100.5018,2024-05-08,51.05,99.08,40.03,48.82,9.21,139.1
Jakarta,ID,Asia,-6.2088,106.8456,2024-05-08,52.3,98.46,40.15,45.69,9.46,142.3
Hong Kong,HK,Asia,22.3193,114.1694,2024-05-08,25.64,50.97,35.32,41.19,6.13,79.2
Singapore,SG,Asia,1.3521,103.8198,2024-05-08,18.16,36.24,28.08,43.85,4.23,63.2
Kolkata,IN,Asia,22.5726,88.3639,2024-05-08,81.56,164.85,43.28,38.97,10.31,177.5
Dubai,AE,Asia,25.2048,55.2708,2024-05-08,28.72,105.58,29.86,55.12,8.74,85.8
Riyadh,SA,Asia,24.7136,46.6753,2024-05-08,74.33,186.49,47.16,65.3,14.87,169.9
Hanoi,VN,Asia,21.0285,105.8542,2024-05-08,77.99,129.48,46.49,48.9,16.6,173.7
Lahore,PK,Asia,31.5204,74.3587,2024-05-08,68.12,132.19,24.06,24.44,7.62,163.4
London,GB,Europe,51.5074,-0.1278,2024-05-08,29.88,51.82,38.94,47.36,6.58,88.3
Paris,FR,Europe,48.8566,2.3522,2024-05-08,46.68,78.02,45.34,50.0,9.34,128.2
Berlin,DE,Europe,52.52,13.405,2024-05-08,21.16,39.74,29.58,40.95,3.63,69.6
Madrid,ES,Europe,40.4168,-3.7038,2024-05-08,21.94,41.91,32.97,51.38,3.59,71.3
Rome,IT,Europe,41.9028,12.4964,2024-05-08,45.76,77.64,45.88,55.93,8.95,125.9
